ITEM: TIMESTEP
26200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
75 156.631 
76 37.4996 
77 -83.7866 
78 151.245 
79 29.9589 
80 -89.623 
81 -81.9185 
82 156.795 
83 37.2133 
84 -169.078 
85 -53.4527 
86 71.1815 
87 -144.41 
88 95.0675 
89 -23.5481 
90 -125.2 
91 119.468 
92 -6.07483 
93 -119.112 
94 115.345 
95 -3.7803 
96 1.20053 
97 -124.343 
98 116.532 
99 -150.92 
100 -39.6938 
101 88.8543 
102 162.355 
103 45.4989 
104 -73.6762 
105 168.055 
106 43.0666 
107 -75.905 
108 163.764 
109 44.792 
110 -71.2485 
111 -82.0263 
112 159.002 
113 42.9616 
114 100.699 
115 -137.018 
116 -15.0986 
ITEM: TIMESTEP
37900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 88.7787 
2 -41.2434 
3 -161.586 
4 -178.237 
5 60.9472 
6 -52.9327 
7 -175.553 
8 70.5671 
9 -54.7376 
10 -52.9653 
11 -166.845 
12 67.8501 
13 169.511 
14 -75.2248 
15 54.3803 
16 172.706 
17 54.0104 
18 -61.3573 
19 168.543 
20 153.604 
21 46.429 
22 -78.4565 
23 -82.947 
24 169.878 
25 44.9929 
26 40.6026 
27 -66.5719 
28 -163.913 
29 87.5423 
30 -47.0469 
31 -153.583 
32 -25.5138 
33 89.6965 
34 160.86 
35 -80.892 
36 46.2368 
37 157.001 
38 35.4612 
39 -90.9733 
40 155.434 
41 28.9991 
42 -83.0269 
43 -83.3356 
44 150.23 
45 38.2038 
46 -171.384 
47 71.3806 
48 -46.4429 
49 58.1194 
50 -50.008 
51 171.963 
52 63.8354 
53 -66.5914 
54 -174.719 
55 -177.81 
56 -64.2446 
57 -144.898 
58 -16.7881 
59 94.8802 
60 -126.721 
61 112.552 
62 -4.70897 
63 -129.2 
64 113.539 
65 -8.47275 
66 -10.497 
67 -127.758 
68 110.23 
69 -153.257 
70 88.7293 
71 -34.0442 
72 -171.133 
73 71.4721 
74 -49.26 
75 175.501 
76 54.9369 
77 -68.5213 
78 174.369 
79 50.9109 
80 -65.0671 
81 -62.8249 
82 173.717 
83 57.7389 
84 -163.655 
85 -45.4437 
86 76.7893 
87 172.168 
88 54.3248 
89 -70.3811 
90 -174.091 
91 70.696 
92 -48.8048 
93 -163.373 
94 77.1266 
95 -48.1593 
96 -53.762 
97 -173.263 
98 61.4513 
99 -168.526 
100 -56.9909 
101 65.2278 
102 -169.301 
103 78.8611 
104 -46.2479 
105 176.66 
106 58.437 
107 -59.6324 
108 175.467 
109 57.3981 
110 -66.3093 
111 -69.2999 
112 172.631 
113 48.9234 
114 42.4144 
115 156.383 
116 -78.6722 
ITEM: TIMESTEP
38000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 93.6434 
2 -22.1518 
3 -159.338 
4 175.971 
5 57.5678 
6 -58.1037 
7 175.478 
8 59.8067 
9 -66.1184 
10 -68.167 
11 176.161 
12 50.2364 
13 -168.709 
14 -52.0795 
15 75.1807 
16 164.36 
17 48.7003 
18 -65.5178 
19 175.202 
20 167.774 
21 54.3912 
22 -66.8293 
23 -77.2932 
24 169.325 
25 48.104 
26 49.8046 
27 -63.5777 
28 170.4 
29 62.0448 
30 -67.2069 
31 -148.405 
32 -21.58 
33 93.1899 
34 -171.744 
35 -49.4989 
36 70.8538 
37 167.933 
38 46.1213 
39 -75.1978 
40 165.447 
41 44.128 
42 -72.7412 
43 -80.0496 
44 158.631 
45 41.762 
46 144.272 
47 20.5348 
48 -92.1156 
49 21.4751 
50 -91.1922 
51 145.112 
52 32.4447 
53 -103.573 
54 143.76 
55 -114.719 
56 6.42202 
57 -145.252 
58 -27.9552 
59 86.188 
60 -136.645 
61 100.935 
62 -15.0269 
63 -142.124 
64 101.914 
65 -19.7047 
66 -20.7391 
67 -136.701 
68 101.68 
69 173.244 
70 53.4662 
71 -64.6392 
72 -153.442 
73 85.0238 
74 -35.0918 
75 174.736 
76 50.4302 
77 -64.7402 
78 170.633 
79 55.463 
80 -65.061 
81 -70.2773 
82 174.552 
83 54.0283 
84 -179.752 
85 -57.1407 
86 57.9165 
87 175.336 
88 57.9342 
89 -73.0614 
90 -178.718 
91 65.0096 
92 -61.9031 
93 -173.287 
94 59.8005 
95 -57.0148 
96 -56.0024 
97 177.085 
98 60.2696 
99 175.711 
100 -70.2629 
101 57.7378 
102 -171.798 
103 72.5556 
104 -56.6561 
105 176.038 
106 61.5492 
107 -55.3423 
108 -177.962 
109 65.147 
110 -63.4728 
111 -56.6718 
112 -173.563 
113 57.817 
114 113.824 
115 -135.625 
116 -17.8672 
ITEM: TIMESTEP
38100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 103.691 
2 -22.052 
3 -135.197 
4 -163.682 
5 74.2338 
6 -52.7123 
7 -164.762 
8 68.2917 
9 -42.6785 
10 -51.9411 
11 -178.887 
12 70.1426 
13 -163.667 
14 -38.9929 
15 85.5484 
16 163.711 
17 55.6196 
18 -64.2549 
19 132.424 
20 130.859 
21 6.14128 
22 -113.094 
23 -109.731 
24 125.551 
25 6.31655 
26 16.3762 
27 -108.341 
28 -172.249 
29 67.6253 
30 -42.1784 
31 151.913 
32 -94.08 
33 25.9626 
34 152.997 
35 -85.9091 
36 32.5328 
37 150.746 
38 29.5051 
39 -82.1004 
40 149.804 
41 38.1981 
42 -88.9555 
43 -103.056 
44 145.338 
45 18.1848 
46 164.202 
47 45.8048 
48 -81.3826 
49 74.2677 
50 -38.0004 
51 -164.513 
52 83.2187 
53 -40.9454 
54 -153.214 
55 -50.2603 
56 66.1529 
57 166.677 
58 -66.1782 
59 50.7108 
60 -170.018 
61 66.4639 
62 -53.0175 
63 -169.381 
64 71.1377 
65 -45.8631 
66 -50.6504 
67 -170.132 
68 72.8675 
69 165.754 
70 40.0115 
71 -70.4317 
72 -164.488 
73 76.5435 
74 -35.9798 
75 -145.459 
76 94.9707 
77 -20.1631 
78 -144.263 
79 100.603 
80 -24.6929 
81 -34.7914 
82 -149.925 
83 84.7789 
84 -174.904 
85 -54.3399 
86 59.7132 
87 -179.692 
88 60.7857 
89 -60.8664 
90 -152.496 
91 83.9323 
92 -38.2618 
93 -154.906 
94 82.8997 
95 -31.3348 
96 -35.5203 
97 -157.714 
98 88.051 
99 -178.108 
100 -55.842 
101 70.6178 
102 157.799 
103 38.2594 
104 -86.4161 
105 -173.654 
106 69.5612 
107 -47.6403 
108 -170.374 
109 72.4249 
110 -53.5885 
111 -45.0589 
112 -162.26 
113 71.7261 
114 82.2198 
115 -171.773 
116 -45.5991 
ITEM: TIMESTEP
38200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -51.5371 
2 -176.889 
3 80.8276 
4 -178.147 
5 43.3794 
6 -58.6655 
7 163.006 
8 60.9612 
9 -58.5208 
10 -90.0086 
11 167.947 
12 48.4645 
13 153.58 
14 -75.9598 
15 31.5786 
16 -174.794 
17 61.1262 
18 -49.9161 
19 155.197 
20 158.973 
21 42.5403 
22 -80.5206 
23 -90.5497 
24 153.018 
25 29.9572 
26 34.6906 
27 -81.7417 
28 -161.077 
29 67.0398 
30 -43.9588 
31 -169.45 
32 -45.6076 
33 68.9585 
34 125.349 
35 -119.464 
36 -2.48373 
37 117.662 
38 2.35024 
39 -109.36 
40 133.759 
41 22.0484 
42 -110.93 
43 -111.88 
44 136.41 
45 3.43164 
46 169.945 
47 52.0754 
48 -70.9153 
49 48.9491 
50 -69.051 
51 169.692 
52 51.6914 
53 -73.3838 
54 168.616 
55 -49.2312 
56 72.2495 
57 -173.793 
58 -54.1186 
59 57.8619 
60 -149.463 
61 89.6236 
62 -24.0288 
63 -148.159 
64 98.1888 
65 -27.2458 
66 -34.3921 
67 -148.044 
68 86.521 
69 -146.38 
70 89.1489 
71 -24.9458 
72 179.878 
73 61.5235 
74 -58.4843 
75 -164.171 
76 74.8308 
77 -42.9611 
78 -173.718 
79 68.4904 
80 -52.7191 
81 -50.2839 
82 -168.076 
83 70.7148 
84 -158.724 
85 -36.796 
86 80.4029 
87 179.655 
88 66.2585 
89 -61.2037 
90 -170.781 
91 69.5921 
92 -54.3884 
93 -168.811 
94 67.2084 
95 -49.1839 
96 -46.8747 
97 -170.855 
98 72.7525 
99 -161.783 
100 -41.46 
101 80.2311 
102 172.89 
103 53.6345 
104 -63.7445 
105 177.009 
106 63.5877 
107 -52.6494 
108 -175.47 
109 68.2931 
110 -62.0488 
111 -62.5334 
112 -178.771 
113 50.8875 
114 28.9256 
115 138.548 
116 -101.365 
ITEM: TIMESTEP
38300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 52.5876 
2 -58.1255 
3 177.498 
4 -170.352 
5 76.438 
6 -44.4048 
7 -169.552 
8 69.605 
9 -56.3419 
10 -54.4174 
11 -175.26 
12 58.7929 
13 -164.914 
14 -51.5597 
15 62.8205 
16 -142.049 
17 98.3795 
18 -17.1919 
19 150.155 
20 149.284 
21 33.6582 
22 -90.4592 
23 -92.5696 
24 151.805 
25 27.6875 
26 29.8976 
27 -85.7278 
28 174.293 
29 58.0833 
30 -65.4992 
31 -176.777 
32 -51.714 
33 57.3559 
34 152.504 
35 -90.1586 
36 29.9011 
37 109.264 
38 -1.31017 
39 -129.102 
40 119.454 
41 -8.3385 
42 -129.973 
43 -120.425 
44 111.783 
45 -9.85139 
46 165.252 
47 47.6571 
48 -72.6134 
49 8.46885 
50 -102.455 
51 132.174 
52 21.2504 
53 -116.075 
54 133.001 
55 -59.2704 
56 53.7308 
57 -158.295 
58 -33.701 
59 80.9671 
60 -127.516 
61 106.528 
62 -11.4733 
63 -132.109 
64 109.89 
65 -6.15288 
66 -0.0724995 
67 -118.074 
68 125.883 
69 -123.855 
70 113.1 
71 -9.34586 
72 -171.342 
73 65.6264 
74 -53.6463 
75 161.892 
76 40.5293 
77 -81.3917 
78 163.253 
79 41.3324 
80 -75.3839 
81 -72.8454 
82 165.234 
83 48.5173 
84 178.957 
85 -57.7423 
86 62.2783 
87 -149.884 
88 87.3716 
89 -40.0501 
90 -174.767 
91 58.2632 
92 -57.7905 
93 -179.164 
94 64.7826 
95 -52.1943 
96 -56.1539 
97 -172.208 
98 70.8155 
99 -175.161 
100 -45.7186 
101 72.505 
102 175.47 
103 50.8522 
104 -64.1369 
105 171.388 
106 56.9886 
107 -57.835 
108 177.347 
109 62.5237 
110 -68.2536 
111 -64.2996 
112 -179.123 
113 50.0994 
114 56.7038 
115 169.755 
116 -75.9997 
ITEM: TIMESTEP
38400
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -159.246 
2 78.2131 
3 -47.3212 
4 -165.492 
5 78.3548 
6 -45.7576 
7 -159.363 
8 76.5244 
9 -43.2102 
10 -27.1806 
11 -151.293 
12 88.9724 
13 170.517 
14 -67.9249 
15 49.0062 
16 178.523 
17 58.5948 
18 -48.5117 
19 164.873 
20 168.68 
21 42.672 
22 -74.4486 
23 -81.7322 
24 152.259 
25 35.1389 
26 48.0021 
27 -78.0062 
28 -175.507 
29 65.2068 
30 -60.8905 
31 -166.573 
32 -47.0318 
33 69.8468 
34 175.71 
35 -63.9564 
36 54.7789 
37 143.766 
38 22.79 
39 -94.8297 
40 139.246 
41 21.6262 
42 -99.7783 
43 -88.0559 
44 154.324 
45 32.9198 
46 160.494 
47 35.947 
48 -87.9724 
49 -5.78799 
50 -117.222 
51 118.212 
52 6.77795 
53 -118.334 
54 130.231 
55 -57.323 
56 60.8367 
57 177.431 
58 -65.5814 
59 53.0167 
60 -140.057 
61 100.615 
62 -10.4669 
63 -150.106 
64 98.8118 
65 -30.7785 
66 -25.327 
67 -136.409 
68 94.0009 
69 -135.584 
70 105.026 
71 -10.9103 
72 -170.711 
73 63.6616 
74 -53.6023 
75 -156.058 
76 80.6894 
77 -40.1381 
78 -149.377 
79 89.7954 
80 -26.1246 
81 -37.4769 
82 -158.304 
83 85.7756 
84 -164.803 
85 -40.2733 
86 82.6375 
87 173.591 
88 48.2323 
89 -63.5889 
90 155.711 
91 35.7626 
92 -86.1225 
93 160.877 
94 38.9916 
95 -79.1751 
96 -83.7194 
97 154.396 
98 36.2288 
99 179.067 
100 -59.3154 
101 63.1244 
102 176.012 
103 50.8552 
104 -66.1281 
105 -172.055 
106 69.5126 
107 -50.3561 
108 -169.162 
109 70.9695 
110 -50.7293 
111 -43.265 
112 -163.134 
113 75.1674 
114 171.202 
115 -75.3301 
116 48.3582 
ITEM: TIMESTEP
38500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 115.75 
2 -23.7745 
3 -138.067 
4 163.63 
5 43.269 
6 -75.3333 
7 -170.348 
8 71.0501 
9 -49.9862 
10 -67.5898 
11 173.808 
12 52.7716 
13 173.734 
14 -61.2323 
15 52.1659 
16 -179.365 
17 67.0959 
18 -57.9764 
19 164.321 
20 162.284 
21 43.8215 
22 -81.0661 
23 -71.8325 
24 169.705 
25 44.8175 
26 47.6709 
27 -70.7914 
28 172.792 
29 46.4588 
30 -63.4425 
31 -173.983 
32 -54.5691 
33 63.2289 
34 171.294 
35 -60.9659 
36 57.465 
37 146.406 
38 17.2464 
39 -98.1975 
40 142.342 
41 26.898 
42 -88.4984 
43 -103.803 
44 140.753 
45 25.3567 
46 164.633 
47 51.4899 
48 -73.8108 
49 9.33185 
50 -107.205 
51 124.806 
52 8.26906 
53 -114.705 
54 128.758 
55 -52.9966 
56 65.7847 
57 163.561 
58 -74.9195 
59 51.0242 
60 -154.114 
61 81.6468 
62 -42.5406 
63 -156.029 
64 79.7839 
65 -31.7897 
66 -34.7962 
67 -158.984 
68 89.4428 
69 -125.693 
70 113.779 
71 -7.35925 
72 165.536 
73 41.459 
74 -81.2567 
75 -157.163 
76 82.8374 
77 -33.3485 
78 -147.731 
79 96.0831 
80 -27.7312 
81 -36.0506 
82 -152.236 
83 83.9493 
84 -161.486 
85 -35.8097 
86 74.9685 
87 175.428 
88 58.9417 
89 -56.0097 
90 -173.378 
91 66.1274 
92 -52.707 
93 -178.537 
94 62.6288 
95 -58.0426 
96 -53.866 
97 -172.7 
98 66.6281 
99 -172.433 
100 -52.565 
101 66.3662 
102 145.214 
103 23.2405 
104 -95.2316 
105 159.023 
106 39.317 
107 -78.5581 
108 160.93 
109 43.0552 
110 -79.3636 
111 -77.009 
112 165.116 
113 42.6971 
114 141.292 
115 -101.569 
116 17.0168 
ITEM: TIMESTEP
38600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -151.611 
2 86.0553 
3 -41.0657 
4 -172.576 
5 64.6939 
6 -40.7893 
7 -165.294 
8 89.223 
9 -42.5639 
10 -43.7059 
11 -149.189 
12 79.024 
13 -171.274 
14 -51.5919 
15 64.0311 
16 -175.296 
17 68.1805 
18 -54.2083 
19 154.302 
20 148.256 
21 37.0144 
22 -88.9123 
23 -90.5244 
24 158.234 
25 32.3072 
26 31.4707 
27 -79.7709 
28 157.715 
29 40.3513 
30 -66.2203 
31 176.591 
32 -63.1814 
33 60.0513 
34 168.066 
35 -69.2766 
36 49.0992 
37 145.439 
38 21.219 
39 -94.7574 
40 141.713 
41 25.7363 
42 -94.0674 
43 -112.871 
44 131.152 
45 11.3487 
46 -178.515 
47 60.938 
48 -53.1271 
49 45.1409 
50 -79.3789 
51 166.706 
52 42.1859 
53 -84.284 
54 151.196 
55 -87.5238 
56 40.3172 
57 -164.546 
58 -56.5373 
59 69.0444 
60 -166.817 
61 85.2438 
62 -37.68 
63 -156.575 
64 80.5008 
65 -48.6365 
66 -42.9578 
67 -165.882 
68 64.981 
69 165.737 
70 51.2091 
71 -69.8746 
72 -162.198 
73 82.2885 
74 -37.4476 
75 -166.754 
76 81.5116 
77 -38.9659 
78 -169.264 
79 70.2586 
80 -57.5291 
81 -44.099 
82 -164.577 
83 67.6358 
84 -171.992 
85 -56.2043 
86 58.2124 
87 167.035 
88 46.1325 
89 -75.4405 
90 -179.167 
91 59.1363 
92 -60.7584 
93 -178.792 
94 61.3134 
95 -57.0953 
96 -61.0833 
97 179.022 
98 60.6134 
99 -166.01 
100 -42.2845 
101 73.1836 
102 161.855 
103 45.808 
104 -70.5787 
105 -170.698 
106 73.6366 
107 -51.0305 
108 -166.535 
109 68.7979 
110 -50.87 
111 -52.5296 
112 -177.197 
113 63.1354 
114 -178.734 
115 -59.2361 
116 62.3457 
ITEM: TIMESTEP
38700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -166.886 
2 74.6494 
3 -48.6363 
4 157.894 
5 45.7241 
6 -85.1474 
7 167.579 
8 36.7078 
9 -80.2506 
10 -70.5013 
11 158.627 
12 41.6688 
13 176.265 
14 -75.1465 
15 59.2046 
16 -150.759 
17 91.8386 
18 -28.4679 
19 173.408 
20 171.229 
21 51.4205 
22 -67.5654 
23 -68.0279 
24 172.163 
25 53.1775 
26 52.2024 
27 -67.6062 
28 158.102 
29 34.8657 
30 -83.8086 
31 177.192 
32 -68.2111 
33 59.9979 
34 148.629 
35 -92.1593 
36 23.9639 
37 137.424 
38 14.1944 
39 -93.8914 
40 137.017 
41 28.9315 
42 -99.7533 
43 -100.117 
44 151.797 
45 23.1124 
46 164.736 
47 40.5401 
48 -75.2747 
49 21.6503 
50 -85.9982 
51 144.236 
52 36.5878 
53 -95.7781 
54 156.573 
55 -42.7475 
56 74.7813 
57 174.591 
58 -62.957 
59 57.378 
60 -177.298 
61 58.1875 
62 -61.5197 
63 -173.382 
64 66.9107 
65 -48.8677 
66 -50.447 
67 -170.154 
68 74.0674 
69 -173.749 
70 58.8575 
71 -63.9324 
72 -155.743 
73 85.1274 
74 -26.9919 
75 -129.212 
76 114.192 
77 -8.47199 
78 -131.372 
79 105.965 
80 -14.7756 
81 -9.24092 
82 -131.904 
83 107.355 
84 164.514 
85 -78.1679 
86 43.5943 
87 156.586 
88 29.3095 
89 -87.5934 
90 -178.718 
91 58.5756 
92 -59.4245 
93 -174.728 
94 67.2717 
95 -52.0217 
96 -60.7942 
97 -178.794 
98 61.9123 
99 -177.386 
100 -53.6082 
101 63.0455 
102 179.334 
103 57.012 
104 -62.7323 
105 177.213 
106 45.2083 
107 -66.913 
108 168.799 
109 56.6781 
110 -59.1959 
111 -74.3356 
112 173.543 
113 57.669 
114 -163.081 
115 -31.7411 
116 82.8493 
ITEM: TIMESTEP
38800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 130.513 
2 9.21821 
3 -115.379 
4 -154.284 
5 88.8744 
6 -36.5567 
7 -144.466 
8 90.1031 
9 -27.6244 
10 -20.0157 
11 -145.447 
12 96.8259 
13 -146.003 
14 -29.9164 
15 92.4552 
16 -172.118 
17 69.4019 
18 -53.8912 
19 167.797 
20 167.159 
21 49.3882 
22 -71.3579 
23 -72.1319 
24 170.097 
25 49.351 
26 46.3138 
27 -71.4572 
28 144.709 
29 25.1779 
30 -102.618 
31 167.05 
32 -71.4907 
33 47.0524 
34 155.303 
35 -85.9587 
36 31.0741 
37 137.341 
38 21.9809 
39 -98.8395 
40 144.954 
41 24.1336 
42 -99.6861 
43 -86.7767 
44 152.403 
45 28.5831 
46 -179.456 
47 61.1574 
48 -64.2653 
49 39.0993 
50 -73.1765 
51 161.852 
52 49.5758 
53 -76.5916 
54 171.133 
55 -35.1567 
56 86.5422 
57 -158.365 
58 -39.924 
59 73.9502 
60 -169.292 
61 72.8408 
62 -40.655 
63 -168.306 
64 78.1978 
65 -50.4392 
66 -52.545 
67 -166.041 
68 65.3222 
69 -179.429 
70 65.6443 
71 -57.058 
72 176.64 
73 50.1602 
74 -67.1488 
75 -150.814 
76 79.5425 
77 -37.8109 
78 -151.05 
79 91.5965 
80 -21.4067 
81 -33.6525 
82 -151.006 
83 95.9909 
84 -172.467 
85 -39.1908 
86 75.7011 
87 165.757 
88 43.0241 
89 -66.8581 
90 167.746 
91 51.0154 
92 -70.0311 
93 175.483 
94 54.437 
95 -67.7861 
96 -71.8114 
97 167.142 
98 44.9191 
99 166.893 
100 -75.9527 
101 42.7171 
102 179.845 
103 57.008 
104 -66.4807 
105 -178.583 
106 46.4002 
107 -70.5502 
108 168.59 
109 51.6393 
110 -56.3937 
111 -70.9327 
112 172.117 
113 64.0838 
114 -22.1728 
115 115.139 
116 -134.959 
ITEM: TIMESTEP
38900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 179.872 
2 51.7569 
3 -60.6644 
4 159.984 
5 45.5595 
6 -57.9906 
7 177.243 
8 73.6929 
9 -68.3326 
10 -65.5804 
11 -169.13 
12 48.8439 
13 156.933 
14 -88.5008 
15 17.8915 
16 -176.365 
17 64.0219 
18 -59.9603 
19 -147.364 
20 -151.557 
21 96.5024 
22 -29.4028 
23 -26.9488 
24 -138.89 
25 95.205 
26 90.4819 
27 -21.4592 
28 128.726 
29 5.96382 
30 -114.952 
31 177.798 
32 -64.7331 
33 52.9082 
34 -176.308 
35 -56.1143 
36 65.2346 
37 162.215 
38 46.5343 
39 -84.0169 
40 170.856 
41 40.3051 
42 -73.4627 
43 -70.7993 
44 158.649 
45 44.8816 
46 158.81 
47 38.4407 
48 -78.5846 
49 37.1753 
50 -86.4728 
51 155.68 
52 32.0322 
53 -88.538 
54 147.814 
55 -42.2828 
56 88.7564 
57 -178.283 
58 -53.4411 
59 65.0185 
60 161.388 
61 40.2184 
62 -84.4307 
63 167.069 
64 42.4202 
65 -71.7611 
66 -82.3291 
67 153.022 
68 38.8404 
69 177.584 
70 53.9704 
71 -63.5527 
72 -142.607 
73 91.4599 
74 -23.1971 
75 -147.82 
76 93.4186 
77 -23.0617 
78 -140.481 
79 103.039 
80 -21.7191 
81 -21.7386 
82 -138.219 
83 97.0228 
84 173.25 
85 -64.9148 
86 46.8302 
87 -169.585 
88 71.5556 
89 -51.359 
90 -170.89 
91 69.3312 
92 -48.3362 
93 -173.192 
94 69.141 
95 -53.4131 
96 -54.9644 
97 -172.632 
98 64.814 
99 -162.948 
100 -42.5681 
101 72.0938 
102 -168.653 
103 73.1475 
104 -46.8091 
105 -172.191 
106 61.5576 
107 -58.1444 
108 -179.985 
109 60.3129 
110 -53.7333 
111 -58.6118 
112 -178.314 
113 67.64 
114 -112.02 
115 16.1714 
116 135.506 
ITEM: TIMESTEP
39000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 171.603 
2 51.1968 
3 -72.3895 
4 175.443 
5 63.2005 
6 -66.445 
7 -161.227 
8 69.1277 
9 -48.9838 
10 -41.847 
11 -171.493 
12 70.3959 
13 161.717 
14 -80.6856 
15 37.5401 
16 157.038 
17 37.1064 
18 -87.5788 
19 157.487 
20 169.582 
21 41.8354 
22 -84.5093 
23 -66.3737 
24 165.88 
25 39.535 
26 51.5785 
27 -76.1681 
28 171.468 
29 54.7461 
30 -61.8774 
31 168.706 
32 -79.9259 
33 49.7063 
34 161.146 
35 -69.532 
36 39.7235 
37 166.852 
38 41.1649 
39 -72.7356 
40 158.637 
41 44.7363 
42 -75.6761 
43 -86.6688 
44 159.431 
45 39.0184 
46 148.509 
47 27.5165 
48 -90.1844 
49 28.5013 
50 -89.4158 
51 149.844 
52 31.9265 
53 -86.8477 
54 155.235 
55 -13.7665 
56 109.85 
57 -171.96 
58 -51.4795 
59 63.9572 
60 173.07 
61 55.1473 
62 -70.6203 
63 169.407 
64 43.6396 
65 -72.6698 
66 -74.0116 
67 160.221 
68 43.9115 
69 -167.925 
70 79.3016 
71 -40.8755 
72 -150.874 
73 81.9728 
74 -32.0394 
75 -157.841 
76 88.7844 
77 -29.2731 
78 -149.921 
79 92.0219 
80 -36.5458 
81 -30.0155 
82 -148.073 
83 83.3593 
84 167.13 
85 -77.6345 
86 37.7555 
87 -169.11 
88 71.1234 
89 -47.9602 
90 -161.592 
91 75.638 
92 -38.9444 
93 -163.083 
94 82.3343 
95 -40.3135 
96 -45.3823 
97 -159.965 
98 77.3876 
99 -130.378 
100 -7.11193 
101 105.988 
102 -160.455 
103 88.3988 
104 -40.4907 
105 173.197 
106 54.713 
107 -69.265 
108 172.045 
109 48.0668 
110 -69.4713 
111 -70.3429 
112 165.679 
113 48.1411 
114 128.608 
115 -112.728 
116 16.4286 
ITEM: TIMESTEP
39100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -152.898 
2 100.77 
3 -24.039 
4 176.418 
5 62.9424 
6 -60.0898 
7 -176.042 
8 60.9255 
9 -62.5669 
10 -51.2858 
11 -174.318 
12 62.1896 
13 155.766 
14 -87.3134 
15 29.4885 
16 160.66 
17 41.2085 
18 -84.8656 
19 149.807 
20 146.433 
21 25.2099 
22 -91.1282 
23 -87.918 
24 150.859 
25 34.521 
26 27.3681 
27 -93.8548 
28 172.67 
29 53.7758 
30 -63.2518 
31 -169.504 
32 -46.6514 
33 74.4209 
34 140.532 
35 -97.8528 
36 16.8704 
37 129.643 
38 8.53822 
39 -104.26 
